"combo","FoodCode.x","Food_Description","FoodCode.y","Food_Description.y","FoodCode.jitter","FoodCode"
"54322000_Crispbread_rye_no_added_fat",54322000,"Crispbread_rye_no_added_fat",NA,NA,NA,"54322000"
"54325000_Crackers_saltine",54325000,"Crackers_saltine",NA,NA,NA,"54325000"
"54325000_Crackers_saltine",54325000,"Crackers_saltine",NA,NA,NA,"54325000"
"54328100_Cracker_sandwichtype_peanut_butter_filled",54328100,"Cracker_sandwichtype_peanut_butter_filled",NA,NA,NA,"54328100"
"54328200_Cracker_sandwich_type_cheese_filled",54328200,"Cracker_sandwich_type_cheese_filled",NA,NA,NA,"54328200"
"54328200_Cracker_sandwichtype_cheesefilled",54328200,"Cracker_sandwichtype_cheesefilled",NA,NA,NA,"54328200"
"54334000_Crackers_toast_thins_rye_pumpernickel_white_flour",54334000,"Crackers_toast_thins_rye_pumpernickel_white_flour",NA,NA,NA,"54334000"
"54334000_Crackers_toast_thins_rye_pumpernickel_white_flour",54334000,"Crackers_toast_thins_rye_pumpernickel_white_flour",NA,NA,NA,"54334000"
"54336000_Crackers_water_biscuits",54336000,"Crackers_water_biscuits",NA,NA,NA,"54336000"
"54337000_Cracker_100_whole_wheat",54337000,"Cracker_100_whole_wheat",NA,NA,NA,"54337000"
"54337050_Cracker_100_whole_wheat_reduced_fat",54337050,"Cracker_100_whole_wheat_reduced_fat",NA,NA,NA,"54337050"
"54338000_Crackers_wheat",54338000,"Crackers_wheat",NA,NA,NA,"54338000"
"54338100_Crackers_wheat_reduced_fat",54338100,"Crackers_wheat_reduced_fat",NA,NA,NA,"54338100"
"54338100_Crackers_wheat_reduced_fat",54338100,"Crackers_wheat_reduced_fat",NA,NA,NA,"54338100"
"54401010_Salty_snacks_corn_or_cornmeal_base_nuts_or_nuggets_toasted",54401010,"Salty_snacks_corn_or_cornmeal_base_nuts_or_nuggets_toasted",NA,NA,NA,"54401010"
"54401010_Salty_snacks_corn_or_cornmeal_base_nuts_or_nuggets_toasted",54401010,"Salty_snacks_corn_or_cornmeal_base_nuts_or_nuggets_toasted",NA,NA,NA,"54401010"
"54401020_Salty_snacks_corn_or_cornmeal_base_corn_chips_corn_cheese_chips",54401020,"Salty_snacks_corn_or_cornmeal_base_corn_chips_corn_cheese_chips",NA,NA,NA,"54401020"
"54401020_Salty_snacks_corn_or_cornmeal_base_corn_chips_corncheese_chips",54401020,"Salty_snacks_corn_or_cornmeal_base_corn_chips_corncheese_chips",NA,NA,NA,"54401020"
"54401050_Salty_snacks_corn_or_cornmeal_base_corn_puffs_and_twists_corn_cheese_puffs_and_twists",54401050,"Salty_snacks_corn_or_cornmeal_base_corn_puffs_and_twists_corn_cheese_puffs_and_twists",NA,NA,NA,"54401050"
"54401050_Salty_snacks_corn_or_cornmeal_base_corn_puffs_and_twists_corncheese_puffs_and_twists",54401050,"Salty_snacks_corn_or_cornmeal_base_corn_puffs_and_twists_corncheese_puffs_and_twists",NA,NA,NA,"54401050"
"54401080_Salty_snacks_corn_or_cornmeal_base_tortilla_chips",54401080,"Salty_snacks_corn_or_cornmeal_base_tortilla_chips",NA,NA,NA,"54401080"
"54401080_Salty_snacks_corn_or_cornmeal_base_tortilla_chips",54401080,"Salty_snacks_corn_or_cornmeal_base_tortilla_chips",NA,NA,NA,"54401080"
"54401100_Salty_snacks_corn_or_cornmeal_base_tortilla_chips_light_baked_with_less_oil",54401100,"Salty_snacks_corn_or_cornmeal_base_tortilla_chips_light_baked_with_less_oil",NA,NA,NA,"54401100"
"54401100_Salty_snacks_corn_or_cornmeal_base_tortilla_chips_light_baked_with_less_oil",54401100,"Salty_snacks_corn_or_cornmeal_base_tortilla_chips_light_baked_with_less_oil",NA,NA,NA,"54401100"
"54401150_Salty_snacks_corn_or_cornmeal_base_tortilla_chips_lowfat_baked_without_fat",54401150,"Salty_snacks_corn_or_cornmeal_base_tortilla_chips_lowfat_baked_without_fat",NA,NA,NA,"54401150"
"54401150_Salty_snacks_corn_or_cornmeal_base_tortilla_chips_lowfat_baked_without_fat",54401150,"Salty_snacks_corn_or_cornmeal_base_tortilla_chips_lowfat_baked_without_fat",NA,NA,NA,"54401150"
"54401210_Salty_snacks_corn_based_puffs_and_twists_cheese_puffs_and_twists_lowfat",54401210,"Salty_snacks_corn_based_puffs_and_twists_cheese_puffs_and_twists_lowfat",NA,NA,NA,"54401210"
"54402080_Salty_snacks_corn_or_cornmeal_base_tortilla_chips_unsalted",54402080,"Salty_snacks_corn_or_cornmeal_base_tortilla_chips_unsalted",NA,NA,NA,"54402080"
"54402080_Salty_snacks_corn_or_cornmeal_base_tortilla_chips_unsalted",54402080,"Salty_snacks_corn_or_cornmeal_base_tortilla_chips_unsalted",NA,NA,NA,"54402080"
"54402600_Salty_snacks_multigrain_whole_grain_chips_made_with_whole_corn_whole_wheat_rice_flour_and_whole_oat_flour",54402600,"Salty_snacks_multigrain_whole_grain_chips_made_with_whole_corn_whole_wheat_rice_flour_and_whole_oat_flour",NA,NA,NA,"54402600"
"54403000_Popcorn_popped_in_oil_unbuttered",54403000,"Popcorn_popped_in_oil_unbuttered",NA,NA,NA,"54403000"
"54403000_Popcorn_popped_in_oil_unbuttered",54403000,"Popcorn_popped_in_oil_unbuttered",NA,NA,NA,"54403000"
"54403010_Popcorn_airpopped_no_butter_or_no_oil_added",54403010,"Popcorn_airpopped_no_butter_or_no_oil_added",NA,NA,NA,"54403010"
"54403020_Popcorn_popped_in_oil_buttered",54403020,"Popcorn_popped_in_oil_buttered",NA,NA,NA,"54403020"
"54403020_Popcorn_popped_in_oil_buttered",54403020,"Popcorn_popped_in_oil_buttered",NA,NA,NA,"54403020"
"54403040_Popcorn_airpopped_buttered",54403040,"Popcorn_airpopped_buttered",NA,NA,NA,"54403040"
"54403050_Popcorn_flavored",54403050,"Popcorn_flavored",NA,NA,NA,"54403050"
"54403050_Popcorn_flavored",54403050,"Popcorn_flavored",NA,NA,NA,"54403050"
"54403070_Popcorn_popped_in_oil_lowfat",54403070,"Popcorn_popped_in_oil_lowfat",NA,NA,NA,"54403070"
"54403110_Popcorn_sugar_syrup_or_caramel_coated",54403110,"Popcorn_sugar_syrup_or_caramel_coated",NA,NA,NA,"54403110"
"54403110_Popcorn_sugar_syrup_or_caramelcoated",54403110,"Popcorn_sugar_syrup_or_caramelcoated",NA,NA,NA,"54403110"
"54403120_Popcorn_sugar_syrup_or_caramelcoated_with_nuts",54403120,"Popcorn_sugar_syrup_or_caramelcoated_with_nuts",NA,NA,NA,"54403120"
"54408010_Pretzels_hard",54408010,"Pretzels_hard",NA,NA,NA,"54408010"
"54408010_Pretzels_hard",54408010,"Pretzels_hard",NA,NA,NA,"54408010"
"54408020_Pretzels_soft",54408020,"Pretzels_soft",NA,NA,NA,"54408020"
"54408030_Pretzel_hard_unsalted",54408030,"Pretzel_hard_unsalted",NA,NA,NA,"54408030"
"54408250_Pretzel_yogurt_covered",54408250,"Pretzel_yogurt_covered",NA,NA,NA,"54408250"
"54408300_Pretzels_cheesefilled",54408300,"Pretzels_cheesefilled",NA,NA,NA,"54408300"
"54420010_Multigrain_mixture_pretzels_cereal_andor_crackers_nuts",54420010,"Multigrain_mixture_pretzels_cereal_andor_crackers_nuts",NA,NA,NA,"54420010"
"54420010_Multigrain_mixture_pretzels_cereal_andor_crackers_nuts",54420010,"Multigrain_mixture_pretzels_cereal_andor_crackers_nuts",NA,NA,NA,"54420010"
"54420100_Oriental_party_mix_with_peanuts_sesame_sticks_chili_rice_crackers_and_fried_green_peas",54420100,"Oriental_party_mix_with_peanuts_sesame_sticks_chili_rice_crackers_and_fried_green_peas",NA,NA,NA,"54420100"
"55101000_Pancakes_plain",55101000,"Pancakes_plain",NA,NA,NA,"55101000"
"55101000_Pancakes_plain",55101000,"Pancakes_plain",NA,NA,NA,"55101000"
"55103000_Pancakes_with_fruit",55103000,"Pancakes_with_fruit",NA,NA,NA,"55103000"
"55103000_Pancakes_with_fruit",55103000,"Pancakes_with_fruit",NA,NA,NA,"55103000"
"55105000_Pancakes_buckwheat",55105000,"Pancakes_buckwheat",NA,NA,NA,"55105000"
"55105200_Pancakes_whole_wheat",55105200,"Pancakes_whole_wheat",NA,NA,NA,"55105200"
"55105205_Pancakes_whole_wheat_reduced_fat",55105205,"Pancakes_whole_wheat_reduced_fat",NA,NA,NA,"55105205"
"55201000_Waffle_plain",55201000,"Waffle_plain",NA,NA,NA,"55201000"
"55201000_Waffle_plain",55201000,"Waffle_plain",NA,NA,NA,"55201000"
"55202000_Waffle_wheat_bran_or_multigrain",55202000,"Waffle_wheat_bran_or_multigrain",NA,NA,NA,"55202000"
"55203000_Waffle_fruit",55203000,"Waffle_fruit",NA,NA,NA,"55203000"
"55203000_Waffle_fruit",55203000,"Waffle_fruit",NA,NA,NA,"55203000"
"55203600_Waffle_chocolate_chip",55203600,"Waffle_chocolate_chip",NA,NA,NA,"55203600"
"55205000_Waffle_100_whole_wheat_or_100_whole_grain",55205000,"Waffle_100_whole_wheat_or_100_whole_grain",NA,NA,NA,"55205000"
"55205000_Waffle_100_whole_wheat_or_100_whole_grain",55205000,"Waffle_100_whole_wheat_or_100_whole_grain",NA,NA,NA,"55205000"
"55212000_Waffle_whole_wheat_lowfat",55212000,"Waffle_whole_wheat_lowfat",NA,NA,NA,"55212000"
"55301000_French_toast_plain",55301000,"French_toast_plain",NA,NA,NA,"55301000"
"55301000_French_toast_plain",55301000,"French_toast_plain",NA,NA,NA,"55301000"
"55301050_French_toast_sticks_plain",55301050,"French_toast_sticks_plain",NA,NA,NA,"55301050"
"55401000_Crepe_plain",55401000,"Crepe_plain",NA,NA,NA,"55401000"
"55610300_Dumpling_plain",55610300,"Dumpling_plain",NA,NA,NA,"55610300"
"55701000_Cake_made_with_glutinous_rice",55701000,"Cake_made_with_glutinous_rice",NA,NA,NA,"55701000"
"56101000_Macaroni_cooked_NS_as_to_fat_added_in_cooking",56101000,"Macaroni_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56101000"
"56101000_Macaroni_cooked_NS_as_to_fat_added_in_cooking",56101000,"Macaroni_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56101000"
"56101010_Macaroni_cooked_fat_not_added_in_cooking",56101010,"Macaroni_cooked_fat_not_added_in_cooking",NA,NA,NA,"56101010"
"56101010_Macaroni_cooked_fat_not_added_in_cooking",56101010,"Macaroni_cooked_fat_not_added_in_cooking",NA,NA,NA,"56101010"
"56101030_Macaroni_cooked_fat_added_in_cooking",56101030,"Macaroni_cooked_fat_added_in_cooking",NA,NA,NA,"56101030"
"56102010_Macaroni_whole_wheat_cooked_fat_not_added_in_cooking",56102010,"Macaroni_whole_wheat_cooked_fat_not_added_in_cooking",NA,NA,NA,"56102010"
"56112000_Noodles_cooked_NS_as_to_fat_added_in_cooking",56112000,"Noodles_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56112000"
"56112010_Noodles_cooked_fat_not_added_in_cooking",56112010,"Noodles_cooked_fat_not_added_in_cooking",NA,NA,NA,"56112010"
"56112030_Noodles_cooked_fat_added_in_cooking",56112030,"Noodles_cooked_fat_added_in_cooking",NA,NA,NA,"56112030"
"56116000_Noodles_chow_mein",56116000,"Noodles_chow_mein",NA,NA,NA,"56116000"
"56116000_Noodles_chow_mein",56116000,"Noodles_chow_mein",NA,NA,NA,"56116000"
"56116990_Long_rice_noodles_made_from_mung_beans_cooked_NS_as_to_fat_added_in_cooking",56116990,"Long_rice_noodles_made_from_mung_beans_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56116990"
"56117100_Chow_fun_rice_noodles_cooked_fat_not_added_in_cooking",56117100,"Chow_fun_rice_noodles_cooked_fat_not_added_in_cooking",NA,NA,NA,"56117100"
"56117100_Chow_fun_rice_noodles_cooked_fat_not_added_in_cooking",56117100,"Chow_fun_rice_noodles_cooked_fat_not_added_in_cooking",NA,NA,NA,"56117100"
"56117110_Chow_fun_rice_noodles_cooked_fat_added_in_cooking",56117110,"Chow_fun_rice_noodles_cooked_fat_added_in_cooking",NA,NA,NA,"56117110"
"56130000_Spaghetti_cooked_NS_as_to_fat_added_in_cooking",56130000,"Spaghetti_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56130000"
"56130000_Spaghetti_cooked_NS_as_to_fat_added_in_cooking",56130000,"Spaghetti_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56130000"
"56130010_Spaghetti_cooked_fat_not_added_in_cooking",56130010,"Spaghetti_cooked_fat_not_added_in_cooking",NA,NA,NA,"56130010"
"56130010_Spaghetti_cooked_fat_not_added_in_cooking",56130010,"Spaghetti_cooked_fat_not_added_in_cooking",NA,NA,NA,"56130010"
"56131000_Spaghetti_cooked_fat_added_in_cooking",56131000,"Spaghetti_cooked_fat_added_in_cooking",NA,NA,NA,"56131000"
"56131000_Spaghetti_cooked_fat_added_in_cooking",56131000,"Spaghetti_cooked_fat_added_in_cooking",NA,NA,NA,"56131000"
"56133000_Spaghetti_cooked_whole_wheat_fat_not_added_in_cooking",56133000,"Spaghetti_cooked_whole_wheat_fat_not_added_in_cooking",NA,NA,NA,"56133000"
"56200300_Cereal_cooked_NFS",56200300,"Cereal_cooked_NFS",NA,NA,NA,"56200300"
"56200300_Cereal_cooked_NFS",56200300,"Cereal_cooked_NFS",NA,NA,NA,"56200300"
"56200390_Barley_cooked_NS_as_to_fat_added_in_cooking",56200390,"Barley_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56200390"
"56201010_Grits_cooked_corn_or_hominy_regular_fat_not_added_in_cooking_W_MILK",56201010,"Grits_cooked_corn_or_hominy_regular_fat_not_added_in_cooking_W_MILK",NA,NA,NA,"56201010"
"56201091_Grits_cooked_corn_or_hominy_with_cheese_instant_fat_not_added_in_cooking",56201091,"Grits_cooked_corn_or_hominy_with_cheese_instant_fat_not_added_in_cooking",NA,NA,NA,"56201091"
"56201510_Cornmeal_mush_made_with_water",56201510,"Cornmeal_mush_made_with_water",NA,NA,NA,"56201510"
"56201510_Cornmeal_mush_made_with_water",56201510,"Cornmeal_mush_made_with_water",NA,NA,NA,"56201510"
"56201520_Cornmeal_mush_fried",56201520,"Cornmeal_mush_fried",NA,NA,NA,"56201520"
"56201520_Cornmeal_mush_fried",56201520,"Cornmeal_mush_fried",NA,NA,NA,"56201520"
"56202960_Oatmeal_cooked_NS_as_to_regular_quick_or_instant_NS_as_to_fat_added_in_cooking",56202960,"Oatmeal_cooked_NS_as_to_regular_quick_or_instant_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56202960"
"56202970_Oatmeal_cooked_quick_1_or_3_minutes_NS_as_to_fat_added_in_cooking",56202970,"Oatmeal_cooked_quick_1_or_3_minutes_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56202970"
"56202980_Oatmeal_cooked_regular_NS_as_to_fat_added_in_cooking",56202980,"Oatmeal_cooked_regular_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56202980"
"56202980_Oatmeal_cooked_regular_NS_as_to_fat_added_in_cooking",56202980,"Oatmeal_cooked_regular_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56202980"
"56203000_Oatmeal_cooked_NS_as_to_regular_quick_or_instant_fat_not_added_in_cooking",56203000,"Oatmeal_cooked_NS_as_to_regular_quick_or_instant_fat_not_added_in_cooking",NA,NA,NA,"56203000"
"56203000_Oatmeal_cooked_NS_as_to_regular_quick_or_instant_fat_not_added_in_cooking",56203000,"Oatmeal_cooked_NS_as_to_regular_quick_or_instant_fat_not_added_in_cooking",NA,NA,NA,"56203000"
"56203010_Oatmeal_cooked_regular_fat_not_added_in_cooking",56203010,"Oatmeal_cooked_regular_fat_not_added_in_cooking",NA,NA,NA,"56203010"
"56203010_Oatmeal_cooked_regular_fat_not_added_in_cooking",56203010,"Oatmeal_cooked_regular_fat_not_added_in_cooking",NA,NA,NA,"56203010"
"56203010_Oatmeal_cooked_regular_fat_not_added_in_cooking_W_MILK",56203010,"Oatmeal_cooked_regular_fat_not_added_in_cooking_W_MILK",NA,NA,NA,"56203010"
"56203020_Oatmeal_cooked_quick_1_or_3_minutes_fat_not_added_in_cooking",56203020,"Oatmeal_cooked_quick_1_or_3_minutes_fat_not_added_in_cooking",NA,NA,NA,"56203020"
"56203020_Oatmeal_cooked_quick_1_or_3_minutes_fat_not_added_in_cooking",56203020,"Oatmeal_cooked_quick_1_or_3_minutes_fat_not_added_in_cooking",NA,NA,NA,"56203020"
"56203030_Oatmeal_cooked_instant_fat_not_added_in_cooking",56203030,"Oatmeal_cooked_instant_fat_not_added_in_cooking",NA,NA,NA,"56203030"
"56203030_Oatmeal_cooked_instant_fat_not_added_in_cooking",56203030,"Oatmeal_cooked_instant_fat_not_added_in_cooking",NA,NA,NA,"56203030"
"56203030_Oatmeal_cooked_instant_fat_not_added_in_cooking_W_MILK",56203030,"Oatmeal_cooked_instant_fat_not_added_in_cooking_W_MILK",NA,NA,NA,"56203030"
"56203050_Oatmeal_cooked_regular_fat_added_in_cooking",56203050,"Oatmeal_cooked_regular_fat_added_in_cooking",NA,NA,NA,"56203050"
"56203080_Oatmeal_cooked_instant_NS_as_to_fat_added_in_cooking",56203080,"Oatmeal_cooked_instant_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56203080"
"56203210_Oatmeal_NS_as_to_regular_quick_or_instant_made_with_milk_fat_not_added_in_cooking",56203210,"Oatmeal_NS_as_to_regular_quick_or_instant_made_with_milk_fat_not_added_in_cooking",NA,NA,NA,"56203210"
"56203211_Oatmeal_cooked_regular_made_with_milk_fat_not_added_in_cooking",56203211,"Oatmeal_cooked_regular_made_with_milk_fat_not_added_in_cooking",NA,NA,NA,"56203211"
"56203212_Oatmeal_cooked_quick_1_or_3_minutes_made_with_milk_fat_not_added_in_cooking",56203212,"Oatmeal_cooked_quick_1_or_3_minutes_made_with_milk_fat_not_added_in_cooking",NA,NA,NA,"56203212"
"56203610_Oatmeal_multigrain_cooked_fat_not_added_in_cooking",56203610,"Oatmeal_multigrain_cooked_fat_not_added_in_cooking",NA,NA,NA,"56203610"
"56204000_Quinoa_cooked_NS_as_to_fat_added_in_cooking",56204000,"Quinoa_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56204000"
"56204005_Quinoa_cooked_fat_not_added_in_cooking",56204005,"Quinoa_cooked_fat_not_added_in_cooking",NA,NA,NA,"56204005"
"56204010_Quinoa_cooked_fat_added_in_cooking",56204010,"Quinoa_cooked_fat_added_in_cooking",NA,NA,NA,"56204010"
"56204990_Rice_white_cooked_regular_NS_as_to_fat_added_in_cooking",56204990,"Rice_white_cooked_regular_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56204990"
"56205000_Rice_cooked_NFS",56205000,"Rice_cooked_NFS",NA,NA,NA,"56205000"
"56205000_Rice_cooked_NFS",56205000,"Rice_cooked_NFS",NA,NA,NA,"56205000"
"56205002_Rice_white_cooked_fat_added_in_cooking_made_with_oil",56205002,"Rice_white_cooked_fat_added_in_cooking_made_with_oil",NA,NA,NA,"56205002"
"56205004_Rice_white_cooked_fat_added_in_cooking_made_with_butter",56205004,"Rice_white_cooked_fat_added_in_cooking_made_with_butter",NA,NA,NA,"56205004"
"56205006_Rice_white_cooked_fat_added_in_cooking_made_with_margarine",56205006,"Rice_white_cooked_fat_added_in_cooking_made_with_margarine",NA,NA,NA,"56205006"
"56205008_Rice_white_cooked_fat_not_added_in_cooking",56205008,"Rice_white_cooked_fat_not_added_in_cooking",NA,NA,NA,"56205008"
"56205010_Rice_white_cooked_regular_fat_not_added_in_cooking",56205010,"Rice_white_cooked_regular_fat_not_added_in_cooking",NA,NA,NA,"56205010"
"56205012_Rice_brown_cooked_fat_added_in_cooking_made_with_oil",56205012,"Rice_brown_cooked_fat_added_in_cooking_made_with_oil",NA,NA,NA,"56205012"
"56205014_Rice_brown_cooked_fat_added_in_cooking_made_with_butter",56205014,"Rice_brown_cooked_fat_added_in_cooking_made_with_butter",NA,NA,NA,"56205014"
"56205018_Rice_brown_cooked_fat_not_added_in_cooking",56205018,"Rice_brown_cooked_fat_not_added_in_cooking",NA,NA,NA,"56205018"
"56205110_Rice_brown_cooked_regular_fat_not_added_in_cooking",56205110,"Rice_brown_cooked_regular_fat_not_added_in_cooking",NA,NA,NA,"56205110"
"56205130_Yellow_rice_cooked_NS_as_to_fat_added_in_cooking",56205130,"Yellow_rice_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56205130"
"56205170_Yellow_rice_cooked_regular_fat_added_in_cooking",56205170,"Yellow_rice_cooked_regular_fat_added_in_cooking",NA,NA,NA,"56205170"
"56205190_Rice_white_cooked_glutinous",56205190,"Rice_white_cooked_glutinous",NA,NA,NA,"56205190"
"56205205_Rice_wild_100_cooked_NS_as_to_fat_added_in_cooking",56205205,"Rice_wild_100_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56205205"
"56205210_Rice_wild_100_cooked_fat_not_added_in_cooking",56205210,"Rice_wild_100_cooked_fat_not_added_in_cooking",NA,NA,NA,"56205210"
"56205210_Rice_wild_100_cooked_fat_not_added_in_cooking",56205210,"Rice_wild_100_cooked_fat_not_added_in_cooking",NA,NA,NA,"56205210"
"56205340_Rice_brown_and_wild_cooked_fat_added_in_cooking",56205340,"Rice_brown_and_wild_cooked_fat_added_in_cooking",NA,NA,NA,"56205340"
"56205410_Rice_white_cooked_with_fat_oil_Puerto_Rican_style_Arroz_blanco",56205410,"Rice_white_cooked_with_fat_oil_Puerto_Rican_style_Arroz_blanco",NA,NA,NA,"56205410"
"56205410_Rice_white_cooked_with_fat_oil_Puerto_Rican_style_Arroz_blanco",56205410,"Rice_white_cooked_with_fat_oil_Puerto_Rican_style_Arroz_blanco",NA,NA,NA,"56205410"
"56205420_Rice_white_cooked_regular_fat_added_in_cooking",56205420,"Rice_white_cooked_regular_fat_added_in_cooking",NA,NA,NA,"56205420"
"56205420_Rice_white_cooked_regular_fat_added_in_cooking_W_BUTTER_NFS",56205420,"Rice_white_cooked_regular_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"56205420"
"56205420_Rice_white_cooked_regular_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",56205420,"Rice_white_cooked_regular_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"56205420"
"56205510_Brown_rice_cooked_regular_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",56205510,"Brown_rice_cooked_regular_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"56205510"
"56205510_Rice_brown_cooked_regular_fat_added_in_cooking",56205510,"Rice_brown_cooked_regular_fat_added_in_cooking",NA,NA,NA,"56205510"
"56205530_Rice_brown_cooked_instant_NS_as_to_fat_added_in_cooking",56205530,"Rice_brown_cooked_instant_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56205530"
"56207030_Wheat_cream_of_cooked_instant_fat_not_added_in_cooking",56207030,"Wheat_cream_of_cooked_instant_fat_not_added_in_cooking",NA,NA,NA,"56207030"
"56207030_Wheat_cream_of_cooked_instant_fat_not_added_in_cooking_W_MILK",56207030,"Wheat_cream_of_cooked_instant_fat_not_added_in_cooking_W_MILK",NA,NA,NA,"56207030"
"56207110_Bulgur_cooked_or_canned_fat_not_added_in_cooking",56207110,"Bulgur_cooked_or_canned_fat_not_added_in_cooking",NA,NA,NA,"56207110"
"56207130_Bulgur_cooked_or_canned_NS_as_to_fat_added_in_cooking",56207130,"Bulgur_cooked_or_canned_NS_as_to_fat_added_in_cooking",NA,NA,NA,"56207130"
"56207150_Couscous_plain_cooked_fat_not_added_in_cooking",56207150,"Couscous_plain_cooked_fat_not_added_in_cooking",NA,NA,NA,"56207150"
"56207180_Couscous_plain_cooked_fat_added_in_cooking",56207180,"Couscous_plain_cooked_fat_added_in_cooking",NA,NA,NA,"56207180"
"56207200_Whole_wheat_cereal_cooked_fat_not_added_in_cooking",56207200,"Whole_wheat_cereal_cooked_fat_not_added_in_cooking",NA,NA,NA,"56207200"
"56207300_Whole_wheat_cereal_wheat_and_barley_cooked_fat_not_added_in_cooking",56207300,"Whole_wheat_cereal_wheat_and_barley_cooked_fat_not_added_in_cooking",NA,NA,NA,"56207300"
"57000000_Cereal_NFS",57000000,"Cereal_NFS",NA,NA,NA,"57000000"
"57000100_Oat_cereal_NFS",57000100,"Oat_cereal_NFS",NA,NA,NA,"57000100"
"57100100_Cereal_ready_to_eat_NFS",57100100,"Cereal_ready_to_eat_NFS",NA,NA,NA,"57100100"
